Rafał Szymański 1369zł górnik
Rafał Kamiński 1074zł uczciwy_człowiek
Danuta Grabowska 976zł górnik
Magdalena Grabowska 996zł uczciwy_człowiek
Krystyna Jankowska 235zł rolnik
Łukasz Kowalski 766zł górnik
Adam Wójcik 546zł rolnik
Tadeusz Wojciechowski 1253zł uczciwy_człowiek
Piotr Kamiński 884zł uczciwy_człowiek
Małgorzata Szymańska 1125zł uczciwy_człowiek
Anna Dąbrowska 168zł górnik
Teresa Grabowska 772zł górnik
Irena Mazur 1421zł rolnik
Danuta Szymańska 159zł rolnik
Wojciech Kowalski 393zł uczciwy_człowiek
Halina Jankowska 573zł rolnik
Anna Wojciechowska 1285zł rolnik
Halina Nowak 1276zł górnik
Robert Kowalski 500zł rolnik
Elżbieta Krawczyk 367zł górnik
Jakub Kowalczyk 103zł górnik
Wojciech Kwiatkowski 572zł rolnik
Zbigniew Kaczmarek 405zł rolnik
Irena Jankowska 934zł uczciwy_człowiek
Jerzy Wiśniewski 1004zł rolnik
Marek Nowak 355zł uczciwy_człowiek
Ryszard Mazur 834zł górnik
Teresa Lewandowska 506zł uczciwy_człowiek
Aleksandra Woźniak 1085zł uczciwy_człowiek
Jerzy Kowalski 1403zł rolnik
Karolina Kamińska 153zł uczciwy_człowiek
Marcin Woźniak 1137zł uczciwy_człowiek
Barbara Nowak 1454zł rolnik
Henryk Krawczyk 1234zł rolnik
Iwona Piotrowska 937zł górnik
Monika Kowalczyk 711zł górnik
Zbigniew Woźniak 1072zł rolnik
Irena Kwiatkowska 116zł uczciwy_człowiek
Kamil Krawczyk 784zł uczciwy_człowiek
Danuta Nowak 179zł uczciwy_człowiek
Iwona Krawczyk 1316zł górnik
Robert Jankowski 1012zł górnik
Adam Kowalczyk 1238zł rolnik
Krzysztof Kaczmarek 573zł górnik
Tadeusz Wiśniewski 806zł uczciwy_człowiek
Adam Woźniak 215zł uczciwy_człowiek
Józef Szymański 363zł uczciwy_człowiek
Zofia Szymańska 507zł rolnik
Dariusz Kowalski 1103zł uczciwy_człowiek
Paweł Kaczmarek 169zł rolnik
Tomasz Dąbrowski 469zł uczciwy_człowiek
Wojciech Jankowski 313zł uczciwy_człowiek
Grzegorz Grabowski 1498zł górnik
Maria Dąbrowska 521zł górnik
Jan Mazur 791zł uczciwy_człowiek
Andrzej Wojciechowski 435zł rolnik
Kazimierz Wojciechowski 1155zł rolnik
Tomasz Nowak 793zł rolnik
Aleksandra Zielińska 501zł górnik
Zbigniew Kozłowski 855zł rolnik
Małgorzata Grabowska 659zł uczciwy_człowiek
Małgorzata Szymańska 288zł uczciwy_człowiek
Irena Wiśniewska 134zł górnik
Helena Kowalska 572zł uczciwy_człowiek
Agnieszka Kwiatkowska 330zł uczciwy_człowiek
Zofia Kowalska 183zł górnik
Mateusz Kowalczyk 1171zł rolnik
Helena Kozłowska 213zł rolnik
Krystyna Wójcik 809zł górnik
Dorota Kozłowska 1159zł górnik
Marcin Szymański 651zł rolnik
Iwona Woźniak 365zł uczciwy_człowiek
Krzysztof Kamiński 1100zł rolnik
Zbigniew Mazur 247zł uczciwy_człowiek
Grażyna Lewandowska 651zł górnik
Danuta Szymańska 1499zł uczciwy_człowiek
Stanisław Grabowski 773zł rolnik
Małgorzata Kozłowska 1482zł rolnik
Iwona Grabowska 1103zł rolnik
Paweł Grabowski 154zł górnik
Teresa Wojciechowska 465zł uczciwy_człowiek
Anna Wojciechowska 453zł rolnik
Joanna Wiśniewska 657zł rolnik
Paweł Wojciechowski 473zł uczciwy_człowiek
Piotr Piotrowski 1437zł rolnik
Henryk Kozłowski 1041zł rolnik
Grzegorz Nowak 578zł uczciwy_człowiek
Rafał Woźniak 208zł rolnik
Adam Kamiński 1327zł rolnik
Anna Mazur 1122zł uczciwy_człowiek
Jerzy Kamiński 1208zł rolnik
Anna Wojciechowska 395zł uczciwy_człowiek
Janina Woźniak 1425zł górnik
Janina Kwiatkowska 107zł górnik
Jan Krawczyk 754zł uczciwy_człowiek
Halina Dąbrowska 273zł rolnik
Jadwiga Jankowska 277zł górnik
Jacek Kwiatkowski 1435zł górnik
Maciej Szymański 983zł górnik
Michał Kwiatkowski 1478zł uczciwy_człowiek
Tadeusz Nowak 253zł rolnik
Kamil Kowalski 222zł rolnik
Beata Woźniak 395zł uczciwy_człowiek
Piotr Grabowski 1445zł górnik
Elżbieta Wiśniewska 802zł górnik
Grażyna Dąbrowska 635zł rolnik
Zofia Kozłowska 105zł rolnik
Marta Mazur 494zł uczciwy_człowiek
Barbara Grabowska 116zł uczciwy_człowiek
Kazimierz Zieliński 435zł górnik
Elżbieta Woźniak 1346zł górnik
Jakub Kowalczyk 794zł górnik
Krzysztof Jankowski 777zł uczciwy_człowiek
Beata Kowalczyk 1041zł górnik
Jadwiga Woźniak 338zł uczciwy_człowiek
Katarzyna Jankowska 1180zł uczciwy_człowiek
Helena Kowalska 415zł rolnik
Wojciech Wójcik 810zł rolnik
Ryszard Grabowski 1256zł górnik
Kamil Wójcik 1351zł uczciwy_człowiek
Ewa Wojciechowska 991zł rolnik
Janina Kwiatkowska 807zł górnik
Zbigniew Kowalski 1081zł rolnik
Maria Jankowska 1194zł uczciwy_człowiek
Zofia Kowalska 499zł górnik
Helena Dąbrowska 710zł rolnik
Jerzy Kaczmarek 209zł rolnik
Agnieszka Zielińska 224zł górnik
Marta Kowalska 1315zł górnik
Małgorzata Kaczmarek 1407zł górnik
Krystyna Wojciechowska 217zł uczciwy_człowiek
Halina Kaczmarek 1398zł uczciwy_człowiek
Tomasz Wiśniewski 735zł rolnik
Agnieszka Mazur 1473zł rolnik
Krzysztof Mazur 401zł górnik
Jolanta Wiśniewska 578zł rolnik
Iwona Lewandowska 1421zł rolnik
Jerzy Kowalski 1090zł rolnik
Mariusz Kwiatkowski 692zł rolnik
Marcin Mazur 870zł górnik
Jolanta Krawczyk 1463zł uczciwy_człowiek
Monika Krawczyk 1479zł rolnik
Kazimierz Krawczyk 993zł rolnik
Natalia Mazur 297zł rolnik
Paweł Grabowski 1259zł uczciwy_człowiek
Marek Kaczmarek 827zł rolnik
Teresa Wójcik 857zł uczciwy_człowiek
Helena Kowalska 435zł uczciwy_człowiek
Henryk Nowak 118zł uczciwy_człowiek
Zofia Zielińska 1360zł górnik
Joanna Kozłowska 376zł rolnik
Aleksandra Grabowska 567zł rolnik
Marek Wojciechowski 265zł górnik
Mateusz Mazur 1409zł górnik
Józef Piotrowski 1138zł rolnik
Danuta Zielińska 1346zł rolnik
Jan Wiśniewski 123zł uczciwy_człowiek
Marcin Kozłowski 753zł rolnik
Henryk Woźniak 294zł uczciwy_człowiek
Dariusz Woźniak 1310zł uczciwy_człowiek
Dorota Zielińska 968zł uczciwy_człowiek
Dorota Kowalska 1499zł rolnik
Grażyna Dąbrowska 947zł rolnik
Barbara Zielińska 1488zł górnik
Zofia Kozłowska 1213zł rolnik
Marta Szymańska 728zł rolnik
Zofia Kaczmarek 461zł górnik
Ewa Kamińska 218zł uczciwy_człowiek
Natalia Piotrowska 374zł rolnik
Dorota Kaczmarek 767zł górnik
Andrzej Dąbrowski 850zł rolnik
Robert Szymański 1032zł uczciwy_człowiek
Marta Piotrowska 1206zł uczciwy_człowiek
Iwona Woźniak 982zł rolnik
Marcin Wójcik 1026zł rolnik
Kazimierz Kozłowski 1248zł uczciwy_człowiek
Kazimierz Lewandowski 1003zł uczciwy_człowiek
Elżbieta Wójcik 937zł uczciwy_człowiek
Jerzy Zieliński 304zł rolnik
Maria Kozłowska 1298zł rolnik
Irena Mazur 816zł górnik
Adam Szymański 371zł górnik
Ryszard Lewandowski 290zł górnik
Rafał Grabowski 718zł górnik
Jakub Szymański 300zł uczciwy_człowiek
Anna Kamińska 894zł górnik
Elżbieta Wojciechowska 1143zł górnik
Krystyna Kowalczyk 740zł rolnik
Maciej Woźniak 361zł uczciwy_człowiek
Grzegorz Lewandowski 112zł rolnik
Dariusz Kowalski 1468zł górnik
Kazimierz Kozłowski 564zł górnik
Dorota Grabowska 359zł rolnik
Jadwiga Jankowska 703zł uczciwy_człowiek
Marianna Kozłowska 369zł uczciwy_człowiek
Jolanta Zielińska 765zł uczciwy_człowiek
Elżbieta Dąbrowska 180zł uczciwy_człowiek
Piotr Lewandowski 1336zł rolnik
Krystyna Kamińska 987zł górnik
Tadeusz Kaczmarek 537zł uczciwy_człowiek
Wojciech Wiśniewski 1110zł rolnik
Agnieszka Lewandowska 1311zł rolnik
Krystyna Wójcik 209zł uczciwy_człowiek
Grzegorz Wiśniewski 301zł górnik
Łukasz Dąbrowski 1448zł uczciwy_człowiek
Jakub Piotrowski 520zł rolnik
Janina Zielińska 887zł górnik
Karolina Wójcik 347zł uczciwy_człowiek
Jakub Wojciechowski 650zł rolnik
Monika Nowak 486zł górnik
Łukasz Kaczmarek 1317zł górnik
Tomasz Lewandowski 679zł uczciwy_człowiek
Iwona Mazur 1197zł rolnik
Piotr Jankowski 504zł rolnik
Dorota Wójcik 1220zł rolnik
Elżbieta Wójcik 595zł uczciwy_człowiek
Robert Kowalczyk 372zł rolnik
Piotr Jankowski 524zł rolnik
Maciej Woźniak 377zł uczciwy_człowiek
Barbara Dąbrowska 457zł rolnik
Łukasz Dąbrowski 1118zł uczciwy_człowiek
Teresa Krawczyk 1411zł rolnik
Beata Lewandowska 116zł uczciwy_człowiek
Aleksandra Nowak 300zł rolnik
Józef Grabowski 1237zł górnik
Danuta Kozłowska 571zł rolnik
Mariusz Szymański 1343zł rolnik
Aleksandra Kowalska 1210zł górnik
Tadeusz Wójcik 283zł górnik
Kamil Wojciechowski 891zł górnik
Tomasz Grabowski 1265zł uczciwy_człowiek
Paweł Wójcik 847zł rolnik
Beata Kozłowska 704zł górnik
Irena Mazur 1413zł górnik
Andrzej Wojciechowski 1304zł rolnik
Ryszard Jankowski 485zł górnik
Krzysztof Kaczmarek 1140zł uczciwy_człowiek
Zbigniew Jankowski 713zł uczciwy_człowiek
Barbara Szymańska 1012zł górnik
Grażyna Nowak 479zł górnik
Elżbieta Woźniak 100zł uczciwy_człowiek
Elżbieta Kwiatkowska 196zł górnik
Monika Wojciechowska 1083zł rolnik
Agnieszka Kowalczyk 653zł uczciwy_człowiek
Dorota Kwiatkowska 1080zł górnik
Elżbieta Piotrowska 1251zł górnik
Małgorzata Nowak 1077zł rolnik
Wojciech Kwiatkowski 322zł rolnik
Irena Kamińska 1043zł uczciwy_człowiek
Jadwiga Nowak 382zł górnik
Adam Szymański 728zł górnik
Jerzy Wiśniewski 1379zł górnik
Jadwiga Szymańska 919zł górnik
Irena Wiśniewska 786zł uczciwy_człowiek
Grzegorz Zieliński 997zł górnik
Jerzy Mazur 192zł górnik
Jolanta Wojciechowska 1490zł górnik
Łukasz Dąbrowski 645zł rolnik
Teresa Wojciechowska 664zł uczciwy_człowiek
Kazimierz Kamiński 1192zł rolnik
Krzysztof Zieliński 732zł rolnik
Halina Grabowska 190zł uczciwy_człowiek
Marcin Dąbrowski 1043zł rolnik
Marek Mazur 1084zł rolnik
Iwona Kozłowska 697zł rolnik
Jolanta Grabowska 1446zł górnik
Iwona Piotrowska 396zł rolnik
Barbara Wójcik 460zł górnik
Ewa Kamińska 550zł rolnik
Zbigniew Kaczmarek 1002zł uczciwy_człowiek
Rafał Zieliński 343zł górnik
Stanisław Woźniak 333zł uczciwy_człowiek
Irena Wiśniewska 849zł górnik
Danuta Woźniak 1369zł rolnik
Beata Kaczmarek 844zł uczciwy_człowiek
Robert Szymański 418zł rolnik
Tadeusz Mazur 1284zł górnik
Teresa Kwiatkowska 450zł górnik
Jadwiga Jankowska 373zł rolnik
Magdalena Zielińska 1333zł górnik
Marta Kowalska 322zł górnik
Iwona Zielińska 1385zł uczciwy_człowiek
Agnieszka Nowak 676zł uczciwy_człowiek
Rafał Zieliński 922zł uczciwy_człowiek
Zbigniew Jankowski 1461zł uczciwy_człowiek
Łukasz Piotrowski 388zł górnik
Zbigniew Wojciechowski 531zł górnik
Jadwiga Woźniak 1166zł rolnik
Agnieszka Woźniak 519zł rolnik
Jadwiga Kamińska 409zł rolnik
Magdalena Szymańska 1149zł rolnik
Henryk Kowalski 972zł uczciwy_człowiek
Stanisław Woźniak 569zł uczciwy_człowiek
Maciej Jankowski 1462zł uczciwy_człowiek
Tadeusz Wojciechowski 255zł uczciwy_człowiek
Aleksandra Wiśniewska 1294zł górnik
Jolanta Krawczyk 942zł rolnik
Jacek Wójcik 614zł uczciwy_człowiek
Łukasz Nowak 1127zł uczciwy_człowiek
Maciej Mazur 1142zł górnik
Jacek Nowak 783zł rolnik
Jakub Kozłowski 562zł uczciwy_człowiek
Jadwiga Lewandowska 1356zł uczciwy_człowiek
Andrzej Kowalski 1144zł uczciwy_człowiek
Elżbieta Kamińska 1132zł górnik
Marek Szymański 1377zł rolnik
Karolina Kozłowska 146zł górnik
Jolanta Kozłowska 450zł rolnik
Jakub Dąbrowski 129zł rolnik
Paweł Zieliński 1254zł górnik
Janina Lewandowska 1306zł górnik
Robert Woźniak 957zł rolnik
Katarzyna Wojciechowska 898zł rolnik
Dorota Jankowska 328zł górnik
Małgorzata Kozłowska 523zł rolnik
Aleksandra Wiśniewska 427zł uczciwy_człowiek
Magdalena Dąbrowska 843zł uczciwy_człowiek
Tadeusz Zieliński 1087zł górnik
Iwona Wiśniewska 322zł górnik
Tomasz Kaczmarek 232zł górnik
Grzegorz Dąbrowski 973zł rolnik
Marta Wojciechowska 1007zł rolnik
Mariusz Krawczyk 602zł górnik
Teresa Kozłowska 796zł uczciwy_człowiek
Barbara Wojciechowska 787zł rolnik
Magdalena Zielińska 921zł górnik
Natalia Kowalczyk 1461zł górnik
Jolanta Jankowska 1222zł górnik
Danuta Wiśniewska 767zł rolnik
Dorota Mazur 873zł górnik
Zbigniew Szymański 360zł uczciwy_człowiek
Mateusz Kamiński 1020zł rolnik
Beata Nowak 256zł górnik
Łukasz Krawczyk 488zł rolnik
Janina Kozłowska 1152zł rolnik
Jolanta Kozłowska 618zł górnik
Irena Wójcik 467zł rolnik
Zbigniew Woźniak 111zł rolnik
Mariusz Grabowski 1001zł górnik
Marcin Woźniak 872zł uczciwy_człowiek
Anna Wiśniewska 403zł uczciwy_człowiek
Paweł Lewandowski 1136zł uczciwy_człowiek
Katarzyna Lewandowska 430zł rolnik
Krystyna Szymańska 186zł uczciwy_człowiek
Anna Krawczyk 1009zł uczciwy_człowiek
Rafał Kozłowski 1286zł uczciwy_człowiek
Natalia Kozłowska 555zł rolnik
Krzysztof Dąbrowski 1119zł rolnik
Dorota Nowak 1244zł górnik
Marianna Szymańska 368zł górnik
Aleksandra Wojciechowska 879zł uczciwy_człowiek
Marianna Wiśniewska 989zł górnik
Ryszard Wiśniewski 1083zł rolnik
Tadeusz Zieliński 608zł górnik
Józef Wójcik 371zł górnik
Marcin Jankowski 916zł rolnik
Marcin Kwiatkowski 833zł rolnik
Marta Kaczmarek 247zł rolnik
Andrzej Szymański 558zł uczciwy_człowiek
Jadwiga Jankowska 682zł rolnik
Michał Krawczyk 231zł uczciwy_człowiek
Irena Nowak 970zł uczciwy_człowiek
Natalia Wojciechowska 946zł rolnik
Janina Piotrowska 702zł uczciwy_człowiek
Irena Nowak 1303zł górnik
Monika Kwiatkowska 642zł górnik
Janina Kozłowska 1158zł rolnik
Ryszard Grabowski 1089zł górnik
Małgorzata Szymańska 977zł rolnik
Marek Jankowski 1033zł rolnik
Henryk Wojciechowski 1338zł górnik
Jacek Lewandowski 420zł rolnik
Marek Piotrowski 1423zł rolnik
Stanisław Dąbrowski 1224zł uczciwy_człowiek
Marta Jankowska 317zł górnik
Agnieszka Wiśniewska 138zł górnik
Marcin Wojciechowski 195zł rolnik
Natalia Kowalczyk 498zł uczciwy_człowiek
Marianna Kamińska 1176zł rolnik
Jadwiga Kozłowska 1379zł górnik
Józef Piotrowski 115zł uczciwy_człowiek
Jacek Piotrowski 1293zł uczciwy_człowiek
Grzegorz Kozłowski 660zł uczciwy_człowiek
Beata Nowak 616zł rolnik
Mateusz Kaczmarek 1097zł rolnik
Grażyna Wójcik 413zł uczciwy_człowiek
Łukasz Piotrowski 309zł rolnik
Kamil Szymański 832zł górnik
Tomasz Jankowski 1287zł rolnik
Halina Krawczyk 415zł rolnik
Irena Lewandowska 356zł uczciwy_człowiek
Jolanta Kwiatkowska 399zł uczciwy_człowiek
Irena Mazur 761zł uczciwy_człowiek
Andrzej Szymański 1252zł rolnik
Adam Woźniak 148zł rolnik
Beata Mazur 921zł górnik
Anna Lewandowska 378zł rolnik
Łukasz Kaczmarek 614zł górnik
Iwona Szymańska 1422zł rolnik
Mateusz Kowalczyk 753zł rolnik
Tomasz Kowalczyk 994zł górnik
Łukasz Kowalski 1368zł górnik
Jacek Wiśniewski 880zł uczciwy_człowiek
Zbigniew Lewandowski 812zł rolnik
Maria Mazur 357zł rolnik
Jacek Zieliński 176zł uczciwy_człowiek
Grażyna Piotrowska 759zł uczciwy_człowiek
Marta Zielińska 110zł uczciwy_człowiek
Irena Kaczmarek 1138zł uczciwy_człowiek
Zofia Zielińska 763zł rolnik
Dariusz Zieliński 610zł górnik
Robert Wojciechowski 487zł górnik
Elżbieta Kowalska 260zł rolnik
Teresa Grabowska 881zł górnik
Jerzy Woźniak 1333zł rolnik
Danuta Mazur 867zł rolnik
Jakub Kowalczyk 1365zł górnik
Kamil Kowalski 1203zł rolnik
Barbara Kamińska 1245zł górnik
Andrzej Grabowski 682zł górnik
Jacek Lewandowski 903zł rolnik
Magdalena Kamińska 262zł górnik
Grzegorz Krawczyk 158zł rolnik
Marek Zieliński 1465zł uczciwy_człowiek
Janina Wojciechowska 771zł rolnik
Katarzyna Mazur 569zł górnik
Maria Kaczmarek 1264zł rolnik
Natalia Kaczmarek 935zł rolnik
Kamil Kamiński 563zł górnik
Jacek Kwiatkowski 1317zł górnik
Małgorzata Grabowska 830zł górnik
Janina Kwiatkowska 481zł górnik
Karolina Kozłowska 248zł górnik
Monika Zielińska 1146zł rolnik
Grażyna Grabowska 1484zł rolnik
Aleksandra Kaczmarek 1258zł górnik
Marta Kozłowska 405zł górnik
Beata Kowalczyk 154zł uczciwy_człowiek
Zofia Kwiatkowska 1122zł uczciwy_człowiek
Halina Lewandowska 163zł górnik
Grzegorz Kaczmarek 624zł uczciwy_człowiek
Iwona Kaczmarek 1340zł uczciwy_człowiek
Jan Szymański 405zł górnik
Janina Kowalczyk 938zł górnik
Halina Dąbrowska 1298zł górnik
Henryk Kowalczyk 526zł rolnik
Halina Jankowska 789zł górnik
Joanna Kowalczyk 731zł górnik
Halina Kowalska 527zł górnik
Anna Nowak 780zł uczciwy_człowiek
Iwona Kwiatkowska 908zł rolnik
Aleksandra Nowak 599zł rolnik
Zofia Woźniak 951zł uczciwy_człowiek
Adam Kamiński 263zł rolnik
Magdalena Kowalska 297zł górnik
Robert Szymański 515zł rolnik
Tadeusz Szymański 1085zł górnik
Wojciech Kwiatkowski 948zł uczciwy_człowiek
Halina Kaczmarek 1148zł rolnik
Jerzy Wiśniewski 736zł rolnik
Marcin Szymański 1058zł górnik
Adam Kozłowski 499zł rolnik
Dariusz Krawczyk 338zł górnik
Grażyna Woźniak 836zł górnik
Marcin Dąbrowski 108zł rolnik
Aleksandra Kamińska 1232zł rolnik
Kamil Piotrowski 739zł górnik
Zofia Kowalczyk 184zł uczciwy_człowiek
Henryk Piotrowski 1355zł górnik
Jacek Wójcik 403zł uczciwy_człowiek
Janina Grabowska 568zł górnik
Andrzej Piotrowski 609zł górnik
Adam Grabowski 1369zł rolnik
Jerzy Nowak 416zł górnik
Piotr Zieliński 489zł rolnik
Piotr Lewandowski 1183zł rolnik
Tomasz Woźniak 836zł górnik
Adam Kowalski 838zł uczciwy_człowiek
Grażyna Nowak 889zł rolnik
Beata Krawczyk 1433zł górnik
Jadwiga Grabowska 656zł uczciwy_człowiek
Monika Wojciechowska 338zł górnik
Barbara Kowalczyk 295zł górnik
Adam Zieliński 200zł uczciwy_człowiek
Jadwiga Kowalska 510zł rolnik
Michał Wojciechowski 162zł uczciwy_człowiek
Dariusz Piotrowski 842zł uczciwy_człowiek
Rafał Woźniak 748zł górnik
Marta Dąbrowska 487zł rolnik
Zofia Kozłowska 266zł uczciwy_człowiek
Marcin Szymański 1099zł górnik
Monika Dąbrowska 433zł rolnik
Dariusz Lewandowski 883zł rolnik
Kamil Jankowski 661zł uczciwy_człowiek
Stanisław Wojciechowski 750zł uczciwy_człowiek
Jacek Wójcik 1390zł rolnik
Jan Kaczmarek 856zł górnik
Andrzej Krawczyk 1116zł uczciwy_człowiek
Michał Zieliński 754zł górnik
Barbara Zielińska 1410zł rolnik
Agnieszka Kamińska 342zł górnik
Tadeusz Nowak 650zł uczciwy_człowiek
Henryk Kamiński 901zł rolnik
Tadeusz Kaczmarek 1323zł górnik
Dorota Kozłowska 720zł rolnik
Dorota Kowalska 179zł rolnik
Kazimierz Kwiatkowski 140zł rolnik
Irena Zielińska 181zł rolnik
Janina Kozłowska 987zł rolnik
Maria Wójcik 1338zł górnik
Teresa Mazur 366zł uczciwy_człowiek
Barbara Grabowska 423zł rolnik
Piotr Mazur 674zł uczciwy_człowiek
Piotr Nowak 1043zł rolnik
Katarzyna Wójcik 1314zł górnik
Maria Nowak 541zł rolnik
Wojciech Kozłowski 731zł rolnik
Magdalena Szymańska 153zł rolnik
Anna Dąbrowska 1492zł uczciwy_człowiek
Jacek Piotrowski 1424zł rolnik
Rafał Grabowski 449zł górnik
Robert Kamiński 661zł rolnik
Rafał Wiśniewski 669zł rolnik
Henryk Szymański 272zł uczciwy_człowiek
Łukasz Grabowski 1289zł rolnik
Aleksandra Wójcik 1221zł uczciwy_człowiek
Zofia Kaczmarek 1321zł rolnik
Stanisław Kowalczyk 522zł uczciwy_człowiek
Krzysztof Grabowski 1305zł rolnik
Iwona Woźniak 708zł rolnik
Zofia Nowak 1400zł górnik
Kazimierz Kowalczyk 239zł uczciwy_człowiek
Robert Krawczyk 290zł rolnik
Grzegorz Grabowski 1090zł górnik
Krystyna Szymańska 1344zł uczciwy_człowiek
Małgorzata Kozłowska 1044zł górnik
Iwona Mazur 761zł rolnik
Grażyna Kozłowska 525zł górnik
Karolina Woźniak 532zł uczciwy_człowiek
Janina Jankowska 897zł uczciwy_człowiek
Andrzej Kaczmarek 1246zł uczciwy_człowiek
Jacek Kozłowski 208zł rolnik
Helena Mazur 318zł rolnik
Barbara Wójcik 641zł górnik
Monika Kozłowska 686zł rolnik
Henryk Kowalski 1010zł uczciwy_człowiek
Halina Kozłowska 1242zł rolnik
Anna Szymańska 555zł górnik
Marta Kwiatkowska 384zł rolnik
Joanna Kamińska 816zł górnik
Dorota Dąbrowska 297zł górnik
Ewa Kaczmarek 1329zł górnik
Jerzy Zieliński 361zł górnik
Karolina Jankowska 1185zł uczciwy_człowiek
Janina Wójcik 470zł górnik
Monika Wojciechowska 1360zł rolnik
Andrzej Nowak 1148zł rolnik
Dorota Wójcik 1251zł górnik
Kazimierz Mazur 572zł rolnik
Anna Kwiatkowska 307zł uczciwy_człowiek
Ryszard Wójcik 267zł górnik
Barbara Jankowska 549zł górnik
Michał Jankowski 1150zł górnik
Jakub Zieliński 477zł rolnik
Kamil Kowalski 1022zł uczciwy_człowiek
Tadeusz Wiśniewski 1127zł rolnik
Jadwiga Kozłowska 1288zł rolnik
Dorota Kamińska 995zł górnik
Dariusz Kozłowski 1102zł rolnik
Łukasz Kozłowski 316zł górnik
Iwona Krawczyk 778zł rolnik
Robert Zieliński 101zł rolnik
Monika Zielińska 1033zł górnik
Barbara Jankowska 713zł uczciwy_człowiek
Henryk Wojciechowski 436zł górnik
Kamil Wojciechowski 795zł rolnik
Helena Woźniak 507zł uczciwy_człowiek
Kamil Dąbrowski 1406zł uczciwy_człowiek
Marek Mazur 1353zł rolnik
Mariusz Kowalczyk 1269zł rolnik
Magdalena Kamińska 1125zł górnik
Stanisław Jankowski 837zł rolnik
Marianna Kaczmarek 734zł rolnik
Stanisław Szymański 847zł rolnik
Marianna Szymańska 934zł uczciwy_człowiek
Zofia Dąbrowska 1451zł uczciwy_człowiek
Helena Kozłowska 1122zł rolnik
Wojciech Kamiński 107zł górnik
Danuta Krawczyk 709zł rolnik
Maria Kozłowska 351zł rolnik
Helena Wójcik 1483zł górnik
Elżbieta Wójcik 844zł rolnik
Andrzej Wojciechowski 1304zł uczciwy_człowiek
Józef Kamiński 586zł rolnik
Marcin Wojciechowski 703zł górnik
Henryk Kowalski 409zł rolnik
Jadwiga Kamińska 297zł rolnik
Adam Nowak 1245zł rolnik
Beata Jankowska 1445zł uczciwy_człowiek
Monika Mazur 633zł rolnik
Zofia Wójcik 450zł rolnik
Rafał Krawczyk 554zł uczciwy_człowiek
Jerzy Kowalczyk 362zł rolnik
Barbara Wojciechowska 730zł rolnik
Henryk Woźniak 195zł górnik
Andrzej Wojciechowski 148zł rolnik
Robert Dąbrowski 1435zł górnik
Janina Zielińska 522zł uczciwy_człowiek
Stanisław Mazur 1114zł górnik
Maria Piotrowska 585zł górnik
Wojciech Szymański 588zł rolnik
Natalia Piotrowska 1367zł uczciwy_człowiek
Kamil Kamiński 457zł uczciwy_człowiek
Zbigniew Kamiński 411zł uczciwy_człowiek
Danuta Krawczyk 195zł górnik
Tomasz Piotrowski 935zł rolnik
Helena Krawczyk 935zł górnik
Jerzy Nowak 1328zł górnik
Ewa Kowalska 1424zł uczciwy_człowiek
Halina Kozłowska 250zł uczciwy_człowiek
Barbara Kaczmarek 559zł uczciwy_człowiek
Marta Woźniak 1024zł uczciwy_człowiek
Piotr Kowalski 499zł rolnik
Józef Kowalczyk 269zł rolnik
Jadwiga Jankowska 1156zł rolnik
Rafał Dąbrowski 328zł uczciwy_człowiek
Henryk Kamiński 1088zł górnik
Marianna Wojciechowska 898zł uczciwy_człowiek
Stanisław Zieliński 475zł rolnik
Łukasz Kaczmarek 141zł górnik
Aleksandra Woźniak 849zł górnik
Piotr Kamiński 520zł górnik
Tadeusz Dąbrowski 902zł uczciwy_człowiek
Elżbieta Lewandowska 729zł górnik
Grażyna Krawczyk 614zł uczciwy_człowiek
Agnieszka Szymańska 1380zł górnik
Danuta Dąbrowska 1053zł uczciwy_człowiek
Ewa Kowalska 824zł uczciwy_człowiek
Teresa Jankowska 807zł rolnik
Mateusz Mazur 1395zł górnik
Danuta Grabowska 1127zł górnik
Monika Mazur 315zł uczciwy_człowiek
Katarzyna Kozłowska 779zł uczciwy_człowiek
Iwona Kowalczyk 457zł uczciwy_człowiek
Krzysztof Wojciechowski 711zł górnik
Teresa Kowalczyk 1097zł uczciwy_człowiek
Andrzej Zieliński 952zł uczciwy_człowiek
Jerzy Kowalczyk 373zł uczciwy_człowiek
Paweł Kaczmarek 477zł rolnik
Monika Kowalczyk 536zł rolnik
Henryk Mazur 476zł uczciwy_człowiek
Halina Szymańska 144zł uczciwy_człowiek
Maciej Szymański 356zł rolnik
Kamil Piotrowski 444zł rolnik
Łukasz Wojciechowski 1175zł uczciwy_człowiek
Teresa Kowalczyk 995zł rolnik
Joanna Kamińska 1248zł górnik
Maciej Nowak 495zł uczciwy_człowiek
Ryszard Nowak 827zł rolnik
Grażyna Szymańska 1110zł górnik
Zbigniew Kowalczyk 1199zł górnik
Jan Grabowski 1416zł uczciwy_człowiek
Karolina Piotrowska 868zł rolnik
Karolina Wójcik 584zł rolnik
Jerzy Kaczmarek 336zł górnik
Piotr Dąbrowski 678zł rolnik
Krzysztof Kowalczyk 1129zł górnik
Wojciech Piotrowski 802zł uczciwy_człowiek
Małgorzata Kamińska 964zł uczciwy_człowiek
Jerzy Krawczyk 980zł rolnik
Anna Kamińska 506zł rolnik
Iwona Grabowska 1101zł górnik
Piotr Jankowski 687zł uczciwy_człowiek
